"scheduleid","resourceid","operationid","shiftstart","shiftid","costtravel","costlabor","cost_regular","cost_regular_night","cost_regular_sunday","cost_regular_sunday_night","cost_overtime","cost_overtime_night","cost_overtime_sunday_night"
"1","046-34-0831","7","2013-09-04_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-05_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-07_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-09_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-10_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-11_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-12_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-14_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-16_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-17_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-18_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-19_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-20_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-23_04-00-00","2","6","0","264","0","0","0","0","0"
"1","046-34-0831","7","2013-09-24_04-00-00","2","6","0","264","0","0","0","0","0"
"1","495-73-6064","7","2013-09-03_04-00-00","1","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-04_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-05_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-06_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-07_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-10_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-11_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-12_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-13_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-14_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-17_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-19_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-20_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-21_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-23_04-00-00","2","838","0","213","0","0","0","0","0"
"1","495-73-6064","7","2013-09-27_04-00-00","2","838","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-03_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-04_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-05_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-07_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-09_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-10_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-11_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-12_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-13_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-14_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-17_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-19_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-20_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-21_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-23_04-00-00","2","487","0","213","0","0","0","0","0"
"1","392-57-2927","7","2013-09-25_04-00-00","2","487","0","213","0","0","0","0","0"
"1","248-72-6047","7","2013-09-03_04-00-00","1","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-04_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-05_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-07_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-09_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-11_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-12_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-13_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-14_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-16_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-17_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-18_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-20_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-21_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-23_04-00-00","2","43","0","239","0","0","0","0","0"
"1","248-72-6047","7","2013-09-26_04-00-00","2","43","0","239","0","0","0","0","0"
"1","246-97-0271","7","2013-09-03_04-00-00","1","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-04_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-06_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-07_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-09_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-10_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-11_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-12_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-14_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-16_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-17_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-18_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-19_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-21_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-23_04-00-00","2","131","0","251","0","0","0","0","0"
"1","246-97-0271","7","2013-09-27_04-00-00","2","131","0","251","0","0","0","0","0"
"1","499-42-2347","7","2013-09-03_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-04_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-05_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-06_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-07_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-10_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-12_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-13_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-14_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-16_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-17_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-19_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-20_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-21_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-23_04-00-00","2","6","0","225","0","0","0","0","0"
"1","499-42-2347","7","2013-09-25_04-00-00","2","6","0","225","0","0","0","0","0"
"1","163-88-1935","7","2013-09-03_04-00-00","1","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-04_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-05_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-06_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-09_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-10_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-12_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-13_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-14_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-16_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-17_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-18_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-20_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-21_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-23_04-00-00","2","6","0","213","0","0","0","0","0"
"1","163-88-1935","7","2013-09-24_04-00-00","2","6","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-03_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-04_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-06_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-07_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-09_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-10_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-11_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-12_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-14_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-16_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-17_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-19_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-20_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-21_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-23_04-00-00","2","105","0","213","0","0","0","0","0"
"1","296-95-9871","7","2013-09-25_04-00-00","2","105","0","213","0","0","0","0","0"
"1","452-94-4310","7","2013-09-03_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-04_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-05_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-06_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-07_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-10_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-11_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-12_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-13_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-14_04-00-00","2","723","0","225","0","0","0","0","0"
"1","452-94-4310","7","2013-09-17_04-00-00","2","723","0","225","0","0","0","0","0"
